possession_seq,game_state,goalie_ID,shooter_ID,possession_elapsed,man_up,team_ID,assister_ID,time_elapsed,team_odds,game_ID,shot_clock_remaining
3.0,-1.0,21512,18763,87.0,0,30,19763,463.0,0.388,10407,53.0
1.0,2.0,21512,18763,67.0,0,30,139,694.0,0.589,10407,13.0
1.0,-3.0,149,21503,0.0,0,52,1325,979.0,0.434,10407,52.0
2.0,-2.0,149,1333,93.0,0,52,1326,1226.0,0.517,10407,47.0
1.0,-1.0,149,1325,0.0,0,52,1333,1274.0,0.57,10407,66.0
1.0,0.0,21512,18760,24.0,0,30,19766,1922.0,0.517,10407,56.0
1.0,2.0,21512,140,13.0,1,30,18763,2144.0,0.78,10407,67.0
1.0,2.0,21512,18760,67.0,0,30,19766,3377.0,0.988,10407,18.0
1.0,3.0,21512,1362,47.0,0,30,19763,3424.0,0.991,10407,33.0
1.0,3.0,19962,10088,47.0,0,98,17423,452.0,0.987,10529,43.0
1.0,8.0,19962,8252,0.0,0,98,8260,1789.0,0.996,10529,89.0
1.0,10.0,10460,17430,117.0,0,98,8253,2979.0,0.999,10529,-27.0
1.0,9.0,10460,10089,26.0,0,98,10508,3587.0,1.0,10529,64.0
1.0,0.0,1663,1487,41.0,0,2,1488,41.0,0.804,10275,39.0
3.0,1.0,1663,1492,98.0,1,2,1487,332.0,0.84,10275,55.0
1.0,3.0,1663,1492,25.0,0,2,1487,502.0,0.933,10275,55.0
3.0,4.0,1663,1487,103.0,0,2,16136,646.0,0.941,10275,46.0
1.0,6.0,1663,406,61.0,0,2,1487,1141.0,0.96,10275,19.0
1.0,7.0,1663,1487,1.0,0,2,3267,1410.0,0.968,10275,79.0
1.0,-8.0,16143,1665,60.0,0,85,1774,1470.0,0.042,10275,20.0
2.0,8.0,1663,1487,59.0,0,2,16136,2375.0,0.986,10275,65.0
2.0,10.0,1663,1487,17.0,0,2,1492,2645.0,0.989,10275,63.0
1.0,11.0,1663,19696,50.0,0,2,1487,2695.0,0.99,10275,30.0
3.0,-12.0,16148,1664,49.0,1,85,6255,2820.0,0.008,10275,52.0
1.0,11.0,1663,19703,0.0,0,2,19696,3272.0,0.997,10275,78.0
3.0,12.0,1674,19695,38.0,1,2,19693,3351.0,0.998,10275,64.0
1.0,13.0,1674,19695,51.0,0,2,19696,3464.0,0.999,10275,29.0
1.0,-1.0,2276,3144,17.0,0,44,2206,390.0,0.501,10442,63.0
2.0,-2.0,2276,21897,29.0,1,44,2206,735.0,0.426,10442,72.0
5.0,0.0,2276,365,100.0,1,44,368,866.0,0.625,10442,55.0
1.0,2.0,21597,21897,29.0,0,44,359,1168.0,0.718,10442,51.0
1.0,-3.0,18826,21608,13.0,0,10,1038,1221.0,0.328,10442,64.0
1.0,-1.0,18826,18993,0.0,0,10,21608,1341.0,0.568,10442,59.0
1.0,0.0,21597,22178,15.0,0,44,356,1356.0,0.632,10442,65.0
1.0,0.0,18826,18993,25.0,0,10,18995,1676.0,0.618,10442,38.0
1.0,-1.0,21597,1729,28.0,0,44,368,1984.0,0.467,10442,56.0
2.0,0.0,355,1038,22.0,0,10,21608,2198.0,0.578,10442,44.0
2.0,1.0,355,18995,114.0,1,10,1751,2564.0,0.718,10442,27.0
1.0,-2.0,21597,365,6.0,1,44,22180,2751.0,0.575,10442,69.0
1.0,-1.0,21597,3144,9.0,0,44,368,3258.0,0.625,10442,71.0
1.0,0.0,21597,365,45.0,0,44,368,3332.0,0.798,10442,34.0
1.0,-1.0,1035,16892,0.0,0,48,21096,723.0,0.669,10473,70.0
1.0,0.0,1035,1251,52.0,0,48,1252,775.0,0.738,10473,28.0
1.0,-1.0,1247,1040,55.0,0,59,19037,955.0,0.413,10473,25.0
2.0,0.0,1035,16892,67.0,0,48,1251,1335.0,0.701,10473,57.0
2.0,-1.0,1247,19037,49.0,0,59,1040,1384.0,0.484,10473,31.0
1.0,0.0,1035,16892,75.0,0,48,22139,1459.0,0.662,10473,5.0
4.0,1.0,1035,1250,100.0,0,48,1251,1655.0,0.766,10473,42.0
1.0,2.0,1035,21096,51.0,0,48,1251,2120.0,0.863,10473,23.0
1.0,3.0,1035,16892,35.0,0,48,1252,2211.0,0.895,10473,42.0
3.0,3.0,1035,1254,73.0,0,48,21093,2970.0,0.981,10473,5.0
1.0,0.0,17200,1025,39.0,0,64,307,318.0,0.778,10005,41.0
2.0,2.0,17200,1821,62.0,0,64,17101,456.0,0.878,10005,18.0
1.0,3.0,17200,1025,3.0,0,64,1012,475.0,0.968,10005,74.0
1.0,5.0,17200,17105,11.0,0,64,1025,573.0,0.971,10005,69.0
1.0,6.0,17200,1026,71.0,1,64,17101,791.0,0.976,10005,58.0
1.0,8.0,17200,1025,3.0,0,64,17101,891.0,0.978,10005,73.0
1.0,11.0,22142,1025,7.0,0,64,304,1426.0,0.985,10005,71.0
1.0,12.0,22142,1014,50.0,1,64,307,1476.0,0.986,10005,66.0
2.0,13.0,22142,1026,33.0,1,64,17101,1509.0,0.986,10005,65.0
1.0,-14.0,1011,2062,1.0,0,69,338,1633.0,0.013,10005,77.0
3.0,13.0,22142,1821,65.0,1,64,1014,2131.0,0.992,10005,55.0
2.0,14.0,22142,17101,52.0,0,64,1019,2261.0,0.992,10005,25.0
2.0,15.0,22142,17100,47.0,0,64,2196,2694.0,0.995,10005,28.0
3.0,-4.0,17446,7560,60.0,0,129,9880,438.0,0.104,10574,30.0
1.0,4.0,19289,8635,6.0,0,100,8637,607.0,0.99,10574,80.0
1.0,6.0,19289,8635,25.0,0,100,17449,856.0,0.992,10574,65.0
1.0,-7.0,17446,7560,11.0,0,129,9880,977.0,0.007,10574,68.0
1.0,-8.0,17446,7563,39.0,0,129,7557,1238.0,0.006,10574,51.0
1.0,-8.0,17446,9880,40.0,0,129,7563,1368.0,0.006,10574,50.0
1.0,8.0,7570,19997,23.0,0,100,17450,1768.0,0.996,10574,61.0
1.0,-11.0,17446,20090,11.0,0,129,19181,2697.0,0.002,10574,76.0
1.0,11.0,7570,19993,8.0,0,100,17452,2919.0,0.999,10574,78.0
1.0,-12.0,17446,10309,34.0,0,129,7560,3114.0,0.001,10574,56.0
1.0,11.0,7570,19995,57.0,0,100,19993,3171.0,0.999,10574,33.0
1.0,13.0,21201,8631,47.0,0,100,8643,3469.0,1.0,10574,43.0
1.0,4.0,7784,8315,83.0,0,199,18669,1056.0,0.886,10834,3.0
2.0,6.0,7784,8315,11.0,0,199,18673,1475.0,0.936,10834,-1.0
1.0,7.0,7784,20656,10.0,0,199,8317,2409.0,0.971,10834,74.0
2.0,8.0,7784,8315,74.0,0,199,18673,2954.0,0.986,10834,3.0
1.0,-9.0,18670,9842,40.0,0,148,9847,3189.0,0.009,10834,37.0
1.0,-9.0,18670,7787,9.0,0,148,7788,3469.0,0.003,10834,81.0
1.0,7.0,7784,18677,27.0,0,199,8315,3557.0,0.999,10834,61.0
1.0,-8.0,18670,10203,41.0,0,148,7786,3598.0,0.0,10834,49.0
1.0,0.0,9741,20899,54.0,0,158,7328,103.0,0.695,10917,36.0
3.0,2.0,9741,7328,86.0,0,158,7322,842.0,0.869,10917,80.0
1.0,-4.0,7320,8119,23.0,0,167,8129,1529.0,0.095,10917,65.0
3.0,3.0,9741,7322,95.0,0,158,7328,1722.0,0.883,10917,59.0
1.0,-6.0,7320,8116,30.0,0,167,8118,1986.0,0.069,10917,60.0
1.0,6.0,9741,7322,120.0,0,158,20898,2199.0,0.962,10917,-30.0
1.0,-4.0,7320,20279,9.0,0,167,8127,2998.0,0.167,10917,76.0
1.0,0.0,8347,18150,21.0,0,159,21542,143.0,0.775,11216,63.0
1.0,0.0,7461,8352,45.0,0,194,8366,285.0,0.442,11216,45.0
2.0,1.0,7461,8352,87.0,0,194,8366,372.0,0.519,11216,3.0
1.0,2.0,7461,8366,46.0,0,194,8352,554.0,0.654,11216,44.0
2.0,-4.0,8347,7475,58.0,0,159,7464,1458.0,0.259,11216,66.0
1.0,-3.0,8347,9806,77.0,0,159,7464,1680.0,0.277,11216,13.0
1.0,-3.0,8347,7464,80.0,0,159,7475,2302.0,0.307,11216,10.0
1.0,-2.0,8347,18157,22.0,0,159,7466,2324.0,0.418,11216,68.0
2.0,1.0,8347,18157,48.0,0,159,7471,2574.0,0.777,11216,48.0
2.0,-3.0,7461,20639,200.0,0,194,8368,3190.0,0.182,11216,56.0
1.0,-1.0,7461,8368,0.0,0,194,20639,3306.0,0.503,11216,57.0
1.0,-1.0,8347,7466,39.0,0,159,7475,3522.0,0.555,11216,51.0
3.0,-1.0,314,16959,52.0,0,53,20779,208.0,0.308,10050,28.0
1.0,-1.0,2132,318,40.0,0,15,323,296.0,0.682,10050,40.0
1.0,0.0,314,2135,0.0,0,53,16964,428.0,0.404,10050,49.0
1.0,-1.0,2132,18805,42.0,0,15,18799,470.0,0.659,10050,38.0
1.0,0.0,314,16964,14.0,0,53,16959,510.0,0.411,10050,66.0
1.0,-1.0,2132,329,37.0,0,15,318,547.0,0.641,10050,43.0
1.0,0.0,314,16964,12.0,0,53,1829,559.0,0.425,10050,68.0
1.0,-1.0,2132,318,30.0,0,15,329,794.0,0.694,10050,38.0
1.0,0.0,2132,318,20.0,1,15,18805,814.0,0.803,10050,60.0
1.0,1.0,2132,318,13.0,0,15,18806,827.0,0.844,10050,67.0
1.0,2.0,2132,329,51.0,0,15,323,879.0,0.851,10050,29.0
1.0,2.0,20781,18799,24.0,0,15,318,1080.0,0.869,10050,-23.0
5.0,3.0,20781,18796,109.0,0,15,323,1594.0,0.922,10050,42.0
1.0,-4.0,314,16956,16.0,0,53,16964,1787.0,0.196,10050,31.0
2.0,4.0,20781,18799,49.0,0,15,323,2201.0,0.966,10050,31.0
2.0,-5.0,314,20779,69.0,0,53,20778,2270.0,0.157,10050,11.0
1.0,4.0,20781,18799,12.0,0,15,18796,2396.0,0.965,10050,68.0
1.0,-4.0,314,2135,6.0,0,53,16964,2930.0,0.213,10050,55.0
3.0,-3.0,314,16964,100.0,1,53,2135,3067.0,0.269,10050,35.0
1.0,-3.0,16370,13,11.0,0,31,6,601.0,0.388,10234,65.0
1.0,2.0,16678,19719,24.0,0,16,34,924.0,0.721,10234,56.0
1.0,-2.0,16370,6,27.0,0,31,16662,1005.0,0.452,10234,53.0
1.0,-2.0,16370,16660,16.0,0,31,16662,1340.0,0.418,10234,64.0
1.0,-1.0,16370,16662,28.0,1,31,6,1432.0,0.576,10234,52.0
1.0,1.0,16370,21659,27.0,0,31,16662,1524.0,0.733,10234,53.0
1.0,-2.0,16678,19718,108.0,1,16,19719,1676.0,0.408,10234,5.0
1.0,-2.0,16678,19719,35.0,0,16,24,1835.0,0.411,10234,45.0
2.0,-1.0,16678,19718,34.0,1,16,43,2220.0,0.544,10234,65.0
3.0,0.0,16370,16670,77.0,0,31,6,2385.0,0.62,10234,51.0
2.0,1.0,16370,17,71.0,0,31,6,2456.0,0.745,10234,9.0
1.0,2.0,16370,6,46.0,1,31,21659,2502.0,0.856,10234,48.0
1.0,0.0,629,1590,3.0,0,45,16822,121.0,0.411,10482,74.0
4.0,-3.0,1584,62,92.0,0,37,649,700.0,0.413,10482,36.0
1.0,-2.0,1584,49,60.0,0,37,649,806.0,0.488,10482,20.0
2.0,-1.0,1584,50,31.0,0,37,20481,1036.0,0.598,10482,45.0
2.0,-1.0,629,16834,69.0,0,45,1590,1296.0,0.505,10482,11.0
1.0,0.0,629,16154,29.0,0,45,1590,1383.0,0.596,10482,51.0
1.0,-1.0,1584,267,62.0,0,37,49,1539.0,0.556,10482,18.0
2.0,-1.0,629,16154,78.0,0,45,21700,1696.0,0.477,10482,2.0
2.0,0.0,629,2107,40.0,1,45,16154,1774.0,0.629,10482,46.0
2.0,-1.0,1584,62,29.0,0,37,20481,1849.0,0.549,10482,51.0
1.0,-1.0,629,16154,42.0,0,45,1605,2034.0,0.498,10482,34.0
1.0,0.0,1584,49,33.0,0,37,51,2067.0,0.583,10482,47.0
3.0,2.0,1584,50,64.0,0,37,649,2303.0,0.778,10482,16.0
1.0,-3.0,629,16834,27.0,1,45,1590,2715.0,0.23,10482,53.0
1.0,2.0,1584,62,40.0,0,37,20481,2755.0,0.798,10482,40.0
1.0,3.0,1584,649,8.0,0,37,70,2820.0,0.96,10482,68.0
1.0,4.0,1584,62,75.0,0,37,18751,3222.0,0.994,10482,5.0
1.0,-5.0,629,1605,22.0,0,45,1590,3244.0,0.106,10482,58.0
1.0,4.0,1584,50,76.0,0,37,18753,3320.0,0.996,10482,4.0
2.0,-5.0,629,16834,37.0,0,45,1590,3357.0,0.065,10482,43.0
1.0,1.0,18067,17402,19.0,0,146,17998,180.0,0.947,10310,71.0
2.0,2.0,18067,9426,219.0,0,146,17998,399.0,0.945,10310,-129.0
2.0,4.0,18067,9757,71.0,0,146,17996,615.0,0.995,10310,19.0
1.0,8.0,11447,9426,131.0,0,146,20581,1031.0,0.996,10310,-41.0
4.0,9.0,11447,20581,210.0,0,146,9426,1241.0,0.997,10310,-120.0
3.0,10.0,11447,9757,341.0,0,146,17998,2141.0,0.998,10310,-251.0
1.0,-12.0,20583,10304,63.0,0,151,18061,2496.0,0.001,10310,-36.0
2.0,12.0,11447,9355,144.0,0,146,17998,2844.0,0.999,10310,-54.0
2.0,-1.0,927,1138,64.0,0,39,986,182.0,0.324,10209,14.0
3.0,-1.0,980,934,91.0,0,18,929,649.0,0.686,10209,32.0
1.0,0.0,980,16410,42.0,0,18,16406,831.0,0.732,10209,36.0
2.0,-1.0,927,1138,2.0,0,39,986,1499.0,0.488,10209,72.0
4.0,-3.0,980,929,76.0,0,18,939,2558.0,0.341,10209,1.0
2.0,2.0,927,986,47.0,1,39,1138,3130.0,0.86,10209,57.0
1.0,-3.0,980,929,3.0,0,18,933,3575.0,0.001,10209,74.0
1.0,2.0,927,1138,6.0,0,39,21863,3581.0,0.999,10209,74.0
1.0,-4.0,693,16795,7.0,0,42,1145,738.0,0.346,10356,73.0
1.0,-2.0,16780,2474,7.0,0,33,2322,1293.0,0.446,10356,69.0
1.0,-2.0,16780,699,72.0,0,33,697,1477.0,0.483,10356,8.0
1.0,-3.0,16780,714,9.0,0,33,713,1971.0,0.387,10356,66.0
1.0,-2.0,16780,700,6.0,1,33,697,2005.0,0.511,10356,74.0
2.0,-2.0,16780,697,68.0,0,33,695,2235.0,0.429,10356,12.0
1.0,1.0,693,1155,69.0,0,42,1149,2304.0,0.674,10356,11.0
1.0,1.0,693,1157,73.0,0,42,1149,2591.0,0.712,10356,7.0
1.0,0.0,564,722,87.0,0,40,19153,87.0,0.282,10166,-7.0
1.0,-2.0,2404,17081,0.0,0,62,2109,1180.0,0.507,10166,80.0
1.0,-1.0,2404,17081,8.0,0,62,580,1191.0,0.705,10166,75.0
2.0,-1.0,2404,2109,58.0,1,62,568,1338.0,0.652,10166,66.0
1.0,-1.0,2404,577,29.0,0,62,17081,1921.0,0.598,10166,49.0
2.0,0.0,2404,17088,90.0,0,62,2112,1982.0,0.569,10166,19.0
3.0,1.0,2404,568,106.0,0,62,2109,2088.0,0.723,10166,12.0
1.0,-3.0,564,722,7.0,0,40,729,2304.0,0.314,10166,70.0
2.0,2.0,2404,568,7.0,0,62,17081,2367.0,0.88,10166,75.0
3.0,2.0,2404,2109,106.0,0,62,577,2524.0,0.888,10166,60.0
2.0,4.0,2404,577,34.0,0,62,568,2775.0,0.975,10166,46.0
2.0,-7.0,564,727,37.0,0,40,722,3231.0,0.026,10166,53.0
2.0,-4.0,564,2038,43.0,0,40,727,3403.0,0.03,10166,32.0
2.0,1.0,18598,17530,55.0,0,105,10191,244.0,0.686,10621,81.0
1.0,-3.0,10333,18600,54.0,0,195,8436,453.0,0.348,10621,35.0
1.0,-2.0,10333,18600,69.0,0,195,10078,522.0,0.4,10621,21.0
1.0,-2.0,10333,10078,36.0,0,195,8442,687.0,0.303,10621,54.0
1.0,1.0,18598,17524,28.0,0,105,17531,715.0,0.709,10621,62.0
1.0,3.0,18598,7403,0.0,0,105,17517,1160.0,0.848,10621,32.0
1.0,4.0,18598,20505,18.0,0,105,10191,1178.0,0.874,10621,72.0
1.0,5.0,18598,20505,55.0,0,105,17517,1268.0,0.897,10621,33.0
3.0,7.0,20653,17524,91.0,0,105,17517,1946.0,0.939,10621,54.0
1.0,8.0,20653,7403,90.0,0,105,7396,2036.0,0.944,10621,0.0
3.0,9.0,20653,20505,116.0,0,105,10191,2216.0,0.952,10621,58.0
1.0,11.0,20653,17530,53.0,0,105,7403,2510.0,0.964,10621,31.0
1.0,12.0,20653,17530,73.0,0,105,17517,2593.0,0.967,10621,17.0
1.0,-13.0,10333,18600,45.0,0,195,10078,2793.0,0.025,10621,38.0
2.0,-13.0,10333,18600,52.0,0,195,8436,3085.0,0.015,10621,68.0
1.0,-12.0,10333,8436,44.0,0,195,8442,3229.0,0.011,10621,30.0
1.0,0.0,18623,20865,19.0,0,108,17563,881.0,0.51,10648,66.0
1.0,-1.0,9212,10107,69.0,0,196,18615,968.0,0.558,10648,22.0
1.0,0.0,18623,9229,61.0,0,108,17562,1071.0,0.479,10648,24.0
1.0,1.0,18623,9229,63.0,0,108,17562,1134.0,0.647,10648,27.0
1.0,-3.0,9212,10107,26.0,0,196,9685,1770.0,0.352,10648,64.0
1.0,-2.0,9212,9850,36.0,0,196,10107,1890.0,0.464,10648,39.0
1.0,2.0,18623,9229,50.0,0,108,20865,2120.0,0.786,10648,40.0
1.0,-3.0,9212,9686,27.0,0,196,9685,2316.0,0.304,10648,55.0
3.0,-2.0,9212,9686,115.0,0,196,10107,2506.0,0.509,10648,61.0
1.0,0.0,9212,10107,48.0,0,196,9685,2838.0,0.777,10648,33.0
1.0,0.0,20870,20970,43.0,0,196,10107,2999.0,0.739,10648,45.0
1.0,-1.0,18623,9222,78.0,0,108,17563,3077.0,0.473,10648,12.0
1.0,1.0,18623,17563,9.0,0,108,9224,3272.0,0.899,10648,75.0
1.0,1.0,7546,17644,45.0,0,116,8372,220.0,0.455,11240,45.0
2.0,0.0,8386,7537,71.0,0,176,17672,410.0,0.796,11240,19.0
1.0,2.0,8386,7537,35.0,0,176,10240,600.0,0.937,11240,55.0
1.0,-2.0,7546,8380,42.0,0,116,8387,2495.0,0.348,11240,40.0
1.0,3.0,8386,7534,44.0,0,176,10240,2853.0,0.978,11240,46.0
2.0,-4.0,7546,17644,105.0,0,116,8387,2958.0,0.11,11240,52.0
2.0,0.0,20039,8138,48.0,0,131,7791,48.0,0.266,10709,42.0
1.0,-1.0,8133,17709,32.0,0,121,9529,80.0,0.777,10709,58.0
1.0,0.0,8133,17711,54.0,0,121,17708,360.0,0.774,10709,36.0
1.0,3.0,8133,17708,62.0,0,121,17709,670.0,0.939,10709,28.0
1.0,4.0,8133,17709,37.0,0,121,10131,1096.0,0.957,10709,45.0
1.0,-5.0,20039,8144,48.0,0,131,17817,1361.0,0.117,10709,42.0
1.0,-4.0,20039,20103,51.0,0,131,8138,1580.0,0.154,10709,39.0
1.0,-3.0,20039,8144,73.0,0,131,20885,1653.0,0.238,10709,17.0
1.0,2.0,8133,10131,0.0,0,121,9419,1861.0,0.858,10709,17.0
1.0,3.0,8133,9419,51.0,0,121,17708,2081.0,0.939,10709,39.0
2.0,-4.0,20039,8144,72.0,0,131,17817,2214.0,0.141,10709,41.0
1.0,7.0,8133,9413,50.0,0,121,17708,2814.0,0.991,10709,40.0
2.0,-8.0,20039,8138,86.0,0,131,7791,2900.0,0.008,10709,4.0
1.0,5.0,8133,17708,20.0,0,121,10131,3403.0,0.998,10709,7.0
1.0,-6.0,20039,8143,46.0,0,131,8138,3466.0,0.001,10709,44.0
1.0,0.0,19240,20366,51.0,0,198,9976,51.0,0.513,11395,39.0
1.0,-1.0,9974,7353,34.0,0,122,7344,296.0,0.583,11395,56.0
1.0,0.0,9974,7344,81.0,0,122,7359,426.0,0.585,11395,21.0
1.0,0.0,19240,9976,37.0,0,198,8235,596.0,0.609,11395,53.0
1.0,2.0,19240,8235,47.0,0,198,20367,716.0,0.782,11395,90.0
2.0,3.0,19240,20366,24.0,0,198,18652,1190.0,0.834,11395,63.0
1.0,4.0,19240,18638,61.0,0,198,18645,1251.0,0.848,11395,29.0
1.0,5.0,19240,9976,9.0,0,198,20367,1315.0,0.88,11395,72.0
1.0,-5.0,9974,7344,51.0,0,122,17717,1696.0,0.146,11395,39.0
1.0,6.0,19240,8244,60.0,0,198,8239,2014.0,0.93,11395,30.0
1.0,7.0,17716,18646,16.0,0,198,8239,2250.0,0.944,11395,74.0
1.0,10.0,17716,8235,104.0,0,198,20367,2670.0,0.964,11395,-14.0
2.0,8.0,17716,18644,88.0,0,198,9976,3541.0,0.998,11395,73.0
1.0,0.0,17731,18562,25.0,0,192,8612,67.0,0.838,10725,63.0
2.0,1.0,17731,8622,58.0,0,192,8613,223.0,0.855,10725,54.0
1.0,1.0,17731,8612,34.0,0,192,8615,1162.0,0.887,10725,56.0
1.0,3.0,17731,8622,70.0,0,192,8615,1593.0,0.954,10725,45.0
1.0,3.0,22159,18562,52.0,0,192,8612,2387.0,0.977,10725,35.0
1.0,4.0,22159,8615,19.0,0,192,8613,2447.0,0.987,10725,63.0
2.0,5.0,22159,8613,86.0,0,192,18562,2839.0,0.992,10725,4.0
1.0,-8.0,22081,17730,0.0,0,123,17725,3076.0,0.005,10725,58.0
1.0,0.0,9023,9775,34.0,0,140,9772,102.0,0.487,11044,53.0
1.0,2.0,9023,9779,2.0,0,140,9772,228.0,0.612,11044,83.0
1.0,4.0,9023,17913,11.0,0,140,20559,1222.0,0.828,11044,73.0
3.0,-5.0,9769,17888,159.0,0,138,9294,1381.0,0.181,11044,4.0
1.0,4.0,9023,20559,30.0,0,140,17912,1411.0,0.85,11044,60.0
2.0,5.0,9023,9772,146.0,0,140,17919,1880.0,0.9,11044,6.0
1.0,6.0,9023,9775,37.0,0,140,17916,2671.0,0.956,11044,48.0
1.0,-7.0,9769,17876,5.0,0,138,10023,2690.0,0.043,11044,80.0
1.0,6.0,9023,17913,50.0,0,140,20564,2885.0,0.968,11044,31.0
1.0,-10.0,9769,17883,93.0,0,138,9302,3394.0,0.009,11044,-3.0
1.0,9.0,17882,9772,12.0,0,140,20559,3432.0,0.993,11044,78.0
1.0,4.0,21206,8415,42.0,0,143,9421,726.0,0.844,11115,48.0
2.0,-5.0,17971,18199,20.0,0,163,8065,1365.0,0.151,11115,29.0
1.0,4.0,21206,8413,51.0,0,143,8415,1416.0,0.897,11115,39.0
1.0,4.0,21206,8420,7.0,0,143,8418,1694.0,0.923,11115,77.0
1.0,5.0,21206,8413,72.0,0,143,9421,1766.0,0.93,11115,18.0
2.0,6.0,21206,8419,54.0,0,143,8420,1882.0,0.936,11115,36.0
1.0,-8.0,17971,8517,58.0,0,163,18199,2132.0,0.06,11115,26.0
2.0,8.0,21206,8413,64.0,0,143,8419,2300.0,0.956,11115,26.0
1.0,9.0,21206,8423,27.0,0,143,9421,2405.0,0.96,11115,63.0
1.0,-10.0,17971,8517,65.0,0,163,18205,2623.0,0.031,11115,25.0
1.0,-2.0,9519,10054,33.0,0,156,20196,994.0,0.368,10869,57.0
1.0,1.0,9503,18571,0.0,0,193,10033,2028.0,0.77,10869,81.0
1.0,2.0,9503,9524,2.0,0,193,9525,2213.0,0.915,10869,88.0
1.0,2.0,9503,9526,30.0,0,193,9524,2370.0,0.85,10869,60.0
1.0,1.0,9518,9525,104.0,0,193,9524,3560.0,1.0,10869,-14.0
1.0,-1.0,20273,7987,73.0,0,181,7993,153.0,0.576,11224,17.0
2.0,1.0,20273,7987,41.0,0,181,8001,891.0,0.803,11224,49.0
1.0,0.0,20273,7987,49.0,0,181,8001,1170.0,0.708,11224,41.0
1.0,1.0,20273,7999,43.0,0,181,18429,1213.0,0.821,11224,47.0
1.0,2.0,20273,8001,17.0,0,181,7987,1517.0,0.818,11224,73.0
1.0,-2.0,7985,10081,47.0,0,164,9382,1903.0,0.485,11224,37.0
1.0,-1.0,7985,9378,39.0,0,164,9382,2091.0,0.56,11224,51.0
2.0,1.0,7985,9812,90.0,0,164,9382,3586.0,1.0,11224,43.0
2.0,-3.0,8018,18624,119.0,0,197,18626,746.0,0.179,10929,26.0
1.0,-2.0,8018,18626,46.0,0,197,18624,792.0,0.295,10929,44.0
1.0,-1.0,8018,18626,72.0,0,197,18624,864.0,0.422,10929,18.0
1.0,0.0,8018,18626,14.0,0,197,20361,1259.0,0.581,10929,70.0
1.0,2.0,8018,18626,30.0,0,197,20354,1549.0,0.784,10929,60.0
3.0,-4.0,18635,8021,29.0,0,168,21959,1942.0,0.387,10929,69.0
1.0,-5.0,18635,18259,62.0,0,168,21959,2312.0,0.183,10929,41.0
1.0,-3.0,18635,8021,88.0,0,168,21959,3059.0,0.201,10929,2.0
1.0,-1.0,18635,8024,30.0,0,168,18259,3209.0,0.591,10929,60.0
1.0,0.0,18635,17665,34.0,0,168,8024,3243.0,0.741,10929,56.0
1.0,2.0,18635,8021,57.0,0,168,8024,3477.0,0.999,10929,33.0
1.0,0.0,11942,9477,0.0,0,180,9693,386.0,0.523,10942,21.0
2.0,-1.0,9462,8468,34.0,0,169,18274,420.0,0.617,10942,67.0
1.0,0.0,11942,18423,52.0,0,180,9693,472.0,0.513,10942,38.0
3.0,0.0,9462,18274,114.0,0,169,22220,733.0,0.736,10942,75.0
1.0,2.0,9462,8468,26.0,0,169,18274,792.0,0.881,10942,64.0
3.0,2.0,9462,10471,62.0,0,169,22220,1900.0,0.869,10942,-10.0
2.0,3.0,9462,22220,47.0,0,169,10471,1947.0,0.914,10942,43.0
1.0,7.0,9462,18271,0.0,0,169,8468,2855.0,0.982,10942,77.0
2.0,-1.0,8002,9745,78.0,0,183,19136,725.0,0.389,10907,12.0
1.0,1.0,19134,8005,18.0,0,165,8009,759.0,0.892,10907,72.0
2.0,2.0,19134,8005,51.0,0,165,8009,1095.0,0.971,10907,36.0
1.0,3.0,19134,11487,27.0,0,165,8009,1172.0,0.935,10907,63.0
2.0,4.0,19134,18225,26.0,0,165,8009,1198.0,0.991,10907,64.0
1.0,5.0,19134,8005,47.0,0,165,8009,1245.0,0.992,10907,43.0
1.0,6.0,19134,8005,0.0,0,165,11487,1703.0,0.994,10907,69.0
1.0,8.0,19134,8009,57.0,0,165,18220,1857.0,0.995,10907,33.0
1.0,9.0,19134,8009,8.0,0,165,8005,1919.0,0.995,10907,80.0
1.0,-10.0,8016,19136,49.0,0,183,18467,2234.0,0.004,10907,41.0
1.0,9.0,19134,20592,24.0,0,165,8005,2258.0,0.996,10907,66.0
2.0,10.0,19134,20591,43.0,0,165,8009,2498.0,0.997,10907,70.0
1.0,10.0,22217,20590,60.0,0,165,22275,3249.0,0.999,10907,30.0
1.0,-3.0,1807,343,0.0,0,70,346,1067.0,0.179,10018,43.0
2.0,-3.0,1807,348,68.0,1,70,336,1448.0,0.311,10018,61.0
2.0,1.0,2409,2316,77.0,1,49,16908,1579.0,0.803,10018,59.0
2.0,2.0,2409,16908,107.0,1,49,20759,1686.0,0.906,10018,57.0
1.0,3.0,2409,1551,12.0,0,49,20759,1909.0,0.84,10018,62.0
2.0,4.0,2409,20759,76.0,1,49,16908,1985.0,0.944,10018,51.0
1.0,-4.0,1807,21131,25.0,0,70,343,2424.0,0.142,10018,51.0
1.0,-3.0,1807,21131,43.0,0,70,346,2645.0,0.362,10018,24.0
1.0,2.0,2409,16916,8.0,1,49,20759,2902.0,0.967,10018,72.0
1.0,3.0,2409,20759,41.0,0,49,16908,3178.0,0.969,10018,32.0
5.0,-4.0,1807,21131,76.0,0,70,345,3254.0,0.052,10018,5.0
1.0,0.0,20152,17870,39.0,0,137,17872,39.0,0.558,11178,51.0
2.0,1.0,20152,7580,47.0,0,137,7578,86.0,0.66,11178,43.0
